tract_fips_2020,Tract_fips_2022,tract_name,town_name,town_fips_2020,town_fips_2022,county_name,county_fips_2020,ce_name_2022,ce_fips_2022,2010zip5,PUMA2020code,PUMA2020name,school_district_code,school_district_name
9001011300,9190011300,113,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6830,20801,Stamford & Greenwich Towns,57,Greenwich
9001230300,9190230300,2303,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,6470,20804,Western North,97,Newtown
9001021000,9190021000,210,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6907,20801,Stamford & Greenwich Towns,135,Stamford
9001030500,9190030500,305,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,6820,20802,Western Central,35,Darien
9001073900,9120073900,739,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6608,20701,Bridgeport Town,15,Bridgeport
9001081300,9120081300,813,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,6614,20702,Bridgeport Suburban,138,Stratford
9001010800,9190010800,108,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6807,20801,Stamford & Greenwich Towns,57,Greenwich
9001020500,9190020500,205,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6902,20801,Stamford & Greenwich Towns,135,Stamford
9001020800,9190020800,208,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6905,20801,Stamford & Greenwich Towns,135,Stamford
9001043300,9190043300,433,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,6850,20803,Norwalk & Westport Towns,103,Norwalk
9001080400,9120080400,804,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,6615,20702,Bridgeport Suburban,138,Stratford
9001110302,9140110302,1103.02,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,6484,20603,Naugatuck Valley South,126,Shelton
9001030200,9190030200,302,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,6820,20802,Western Central,35,Darien
9001045102,9190045102,451.02,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,6897,20802,Western Central,161,Wilton
9001010900,9190010900,109,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6878,20801,Stamford & Greenwich Towns,57,Greenwich
9001011000,9190011000,110,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6870,20801,Stamford & Greenwich Towns,57,Greenwich
9001100100,9120100100,1001,Monroe,900148620,912048620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6468,20702,Bridgeport Suburban,85,Monroe
9001205200,9190205200,2052,Brookfield,900108980,919008980,Fairfield,9001,Western Connecticut Planning Region,9190,6804,20804,Western North,18,Brookfield
9001230100,9190230100,2301,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,6470,20804,Western North,97,Newtown
9001257100,9190257100,2571,Sherman,900168310,919068310,Fairfield,9001,Western Connecticut Planning Region,9190,6784,20804,Western North,127,Sherman
9001210800,9190210800,2108,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,6811,20804,Western North,34,Danbury
9001210600,9190210600,2106,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,6810,20804,Western North,34,Danbury
9001110500,9140110500,1105,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,6484,20603,Naugatuck Valley South,126,Shelton
9001110400,9140110400,1104,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,6484,20603,Naugatuck Valley South,126,Shelton
9001043100,9190043100,431,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,6850,20803,Norwalk & Westport Towns,103,Norwalk
9001245200,9190245200,2452,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,6877,20802,Western Central,118,Ridgefield
9001110202,9140110202,1102.02,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,6484,20603,Naugatuck Valley South,126,Shelton
9001045200,9190045200,452,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,6897,20802,Western Central,161,Wilton
9001035200,9190035200,352,New Canaan,900150580,919050580,Fairfield,9001,Western Connecticut Planning Region,9190,6840,20802,Western Central,90,New Canaan
9001060100,9120060100,601,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6825,20702,Bridgeport Suburban,51,Fairfield
9001020900,9190020900,209,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6907,20801,Stamford & Greenwich Towns,135,Stamford
9001200200,9190200200,2002,Bethel,900104720,919004720,Fairfield,9001,Western Connecticut Planning Region,9190,6801,20804,Western North,9,Bethel
9001055100,9190055100,551,Weston,900183430,919083430,Fairfield,9001,Western Connecticut Planning Region,9190,6883,20802,Western Central,157,Weston
9001200301,9190200301,2003.01,Bethel,900104720,919004720,Fairfield,9001,Western Connecticut Planning Region,9190,6801,20804,Western North,9,Bethel
9001073100,9120073100,731,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6610,20701,Bridgeport Town,15,Bridgeport
9001211000,9190211000,2110,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,6811,20804,Western North,34,Danbury
9001105200,9120105200,1052,Easton,900123890,912023890,Fairfield,9001,Greater Bridgeport Planning Region,9120,6612,20702,Bridgeport Suburban,209,Region 9
9001060300,9120060300,603,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6824,20702,Bridgeport Suburban,51,Fairfield
9001090500,9120090500,905,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,6611,20702,Bridgeport Suburban,144,Trumbull
9001110201,9140110201,1102.01,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,6484,20603,Naugatuck Valley South,126,Shelton
9001030100,9190030100,301,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,6820,20802,Western Central,35,Darien
9001090200,9120090200,902,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,6611,20702,Bridgeport Suburban,144,Trumbull
9001010300,9190010300,103,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6831,20801,Stamford & Greenwich Towns,57,Greenwich
9001050200,9190050200,502,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,6880,20803,Norwalk & Westport Towns,158,Westport
9001081100,9120081100,811,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,6614,20702,Bridgeport Suburban,138,Stratford
9001042700,9190042700,427,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,6851,20803,Norwalk & Westport Towns,103,Norwalk
9001240100,9190240100,2401,Redding,900163480,919063480,Fairfield,9001,Western Connecticut Planning Region,9190,6896,20802,Western Central,209,Region 9
9001043200,9190043200,432,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,6854,20803,Norwalk & Westport Towns,103,Norwalk
9001090400,9120090400,904,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,6611,20702,Bridgeport Suburban,144,Trumbull
9001081200,9120081200,812,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,6614,20702,Bridgeport Suburban,138,Stratford
9001021200,9190021200,212,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6905,20801,Stamford & Greenwich Towns,135,Stamford
9001230200,9190230200,2302,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,6470,20804,Western North,97,Newtown
9001010201,9190010201,102.01,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6830,20801,Stamford & Greenwich Towns,57,Greenwich
9001010202,9190010202,102.02,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6807,20801,Stamford & Greenwich Towns,57,Greenwich
9001200100,9190200100,2001,Bethel,900104720,919004720,Fairfield,9001,Western Connecticut Planning Region,9190,6801,20804,Western North,9,Bethel
9001245100,9190245100,2451,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,6877,20802,Western Central,118,Ridgefield
9001245500,9190245500,2455,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,6877,20802,Western Central,118,Ridgefield
9001011100,9190011100,111,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6878,20801,Stamford & Greenwich Towns,57,Greenwich
9001010500,9190010500,105,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6830,20801,Stamford & Greenwich Towns,57,Greenwich
9001010700,9190010700,107,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6830,20801,Stamford & Greenwich Towns,57,Greenwich
9001010600,9190010600,106,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6830,20801,Stamford & Greenwich Towns,57,Greenwich
9001011200,9190011200,112,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6830,20801,Stamford & Greenwich Towns,57,Greenwich
9009150100,9170150100,1501,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,6460,20502,South Central West,84,Milford
9003514200,9110514200,5142,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,6042,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester
9003514300,9110514300,5143,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,6040,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester
9009150200,9170150200,1502,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,6460,20502,South Central West,84,Milford
9009175600,9170175600,1756,Wallingford,900978740,917078740,New Haven,9009,South Central Connecticut Planning Region,9170,6492,20503,South Central North,148,Wallingford
9009175700,9170175700,1757,Wallingford,900978740,917078740,New Haven,9009,South Central Connecticut Planning Region,9170,6492,20503,South Central North,148,Wallingford
9009175900,9170175900,1759,Wallingford,900978740,917078740,New Haven,9009,South Central Connecticut Planning Region,9170,6492,20503,South Central North,148,Wallingford
9009180300,9170180300,1803,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,6512,20504,South Central East,44,East Haven
9009180400,9170180400,1804,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,6512,20504,South Central East,44,East Haven
9009180500,9170180500,1805,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,6513,20504,South Central East,44,East Haven
9009180601,9170180601,1806.01,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,6512,20504,South Central East,44,East Haven
9009180200,9170180200,1802,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,6512,20504,South Central East,44,East Haven
9009180602,9170180602,1806.02,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,6513,20504,South Central East,44,East Haven
9009184400,9170184400,1844,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,6405,20504,South Central East,14,Branford
9009184500,9170184500,1845,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,6405,20504,South Central East,14,Branford
9009184600,9170184600,1846,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,6405,20504,South Central East,14,Branford
9009184700,9170184700,1847,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,6405,20504,South Central East,14,Branford
9009350200,9140350200,3502,Waterbury,900980070,914080070,New Haven,9009,Naugatuck Valley Planning Region,9140,6704,20601,Waterbury Town,151,Waterbury
9009350300,9140350300,3503,Waterbury,900980070,914080070,New Haven,9009,Naugatuck Valley Planning Region,9140,6704,20601,Waterbury Town,151,Waterbury
9009170200,9170170200,1702,Meriden,900946520,917046520,New Haven,9009,South Central Connecticut Planning Region,9170,6451,20503,South Central North,80,Meriden
9009170300,9170170300,1703,Meriden,900946520,917046520,New Haven,9009,South Central Connecticut Planning Region,9170,6451,20503,South Central North,80,Meriden
9009170400,9170170400,1704,Meriden,900946520,917046520,New Haven,9009,South Central Connecticut Planning Region,9170,6451,20503,South Central North,80,Meriden
9001043000,9190043000,430,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,6850,20803,Norwalk & Westport Towns,103,Norwalk
9009165900,9170165900,1659,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,6518,20503,South Central North,62,Hamden
9001030400,9190030400,304,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,6820,20802,Western Central,35,Darien
9009150800,9170150800,1508,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,6461,20502,South Central West,84,Milford
9009165300,9170165300,1653,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,6517,20503,South Central North,62,Hamden
9009165400,9170165400,1654,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,6517,20503,South Central North,62,Hamden
9005268100,9160268100,2681,Roxbury,900565930,916065930,Litchfield,9005,Northwest Hills Planning Region,9160,6783,20100,Northwest Hills,212,Region 12
9005290100,9160290100,2901,Barkhamsted,900502760,916002760,Litchfield,9005,Northwest Hills Planning Region,9160,6063,20100,Northwest Hills,207,Region 7
9005293100,9160293100,2931,Colebrook,900516050,916016050,Litchfield,9005,Northwest Hills Planning Region,9160,6098,20100,Northwest Hills,207,Region 7
9005303100,9160303100,3031,Morris,900549460,916049460,Litchfield,9005,Northwest Hills Planning Region,9160,6763,20100,Northwest Hills,206,Region 6
9001061400,9120061400,614,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6825,20702,Bridgeport Suburban,51,Fairfield
9005310100,9160310100,3101,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,6790,20100,Northwest Hills,143,Torrington
9005310200,9160310200,3102,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,6790,20100,Northwest Hills,143,Torrington
9005310400,9160310400,3104,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,6790,20100,Northwest Hills,143,Torrington
9005310500,9160310500,3105,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,6790,20100,Northwest Hills,143,Torrington
9001072100,9120072100,721,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6604,20701,Bridgeport Town,15,Bridgeport
9009141400,9170141400,1414,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6511,20501,New Haven Town,93,New Haven
9003487300,9110487300,4873,South Windsor,900371390,911071390,Hartford,9003,Capitol Planning Region,9110,6074,20202,Connecticut River North,132,South Windsor
9007600100,9130600100,6001,Chester,900714300,913014300,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6412,20400,Lower Connecticut River Valley,204,Region 4
9007610200,9130610200,6102,Clinton,900715350,913015350,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6413,20400,Lower Connecticut River Valley,27,Clinton
9007550100,9130550100,5501,East Hampton,900722490,913022490,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6424,20400,Lower Connecticut River Valley,42,East Hampton
9009125100,9140125100,1251,Ansonia,900901220,914001220,New Haven,9009,Naugatuck Valley Planning Region,9140,6401,20603,Naugatuck Valley South,2,Ansonia
9009142200,9170142200,1422,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6511,20501,New Haven Town,93,New Haven
9009142300,9170142300,1423,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6513,20501,New Haven Town,93,New Haven
9009142400,9170142400,1424,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6513,20501,New Haven Town,93,New Haven
9009142500,9170142500,1425,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6513,20501,New Haven Town,93,New Haven
9009142601,9170142601,1426.01,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6513,20501,New Haven Town,93,New Haven
9003503700,9110503700,5037,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6112,20201,Hartford Town,64,Hartford
9003503800,9110503800,5038,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6105,20201,Hartford Town,64,Hartford
9003503900,9110503900,5039,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6112,20201,Hartford Town,64,Hartford
9003504000,9110504000,5040,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6112,20201,Hartford Town,64,Hartford
9003503500,9110503500,5035,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6112,20201,Hartford Town,64,Hartford
9013890100,9110890100,8901,Stafford,901372090,911072090,Tolland,9013,Capitol Planning Region,9110,6076,20204,Northeastern Planning Region & Stafford Town,134,Stafford
9013538201,9110538201,5382.01,Somers,901369220,911069220,Tolland,9013,Capitol Planning Region,9110,6071,20203,Capitol East,129,Somers
9013533102,9110533102,5331.02,Tolland,901376290,911076290,Tolland,9013,Capitol Planning Region,9110,6084,20203,Capitol East,142,Tolland
9013890204,9110890204,8902.04,Stafford,901372090,911072090,Tolland,9013,Capitol Planning Region,9110,6076,20204,Northeastern Planning Region & Stafford Town,134,Stafford
9013890203,9150890203,8902.03,Union,901377830,915077830,Tolland,9013,Northeastern Connecticut Planning Region,9150,6076,20204,Northeastern Planning Region & Stafford Town,145,Union
9003504200,9110504200,5042,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6105,20201,Hartford Town,64,Hartford
9003504300,9110504300,5043,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6106,20201,Hartford Town,64,Hartford
9003504500,9110504500,5045,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6106,20201,Hartford Town,64,Hartford
9003504100,9110504100,5041,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6106,20201,Hartford Town,64,Hartford
9003504900,9110504900,5049,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6106,20201,Hartford Town,64,Hartford
9003400300,9110400300,4003,Berlin,900304300,911004300,Hartford,9003,Capitol Planning Region,9110,6037,20207,"New Britain, Southington, Berlin & Plainville Towns",7,Berlin
9003510100,9110510100,5101,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,6108,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford
9003405700,9140405700,4057,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,6010,20602,Naugatuck Valley North,17,Bristol
9013535200,9110535200,5352,Ellington,901325360,911025360,Tolland,9013,Capitol Planning Region,9110,6029,20203,Capitol East,48,Ellington
9013881200,9110881200,8812,Mansfield,901344910,911044910,Tolland,9013,Capitol Planning Region,9110,6269,20203,Capitol East,219,Region 19
9013530600,9110530600,5306,Vernon,901378250,911078250,Tolland,9013,Capitol Planning Region,9110,6066,20205,"East Hartford, Manchester & Vernon Towns",146,Vernon
9013881300,9110881300,8813,Mansfield,901344910,911044910,Tolland,9013,Capitol Planning Region,9110,6268,20203,Capitol East,219,Region 19
9013538100,9110538100,5381,Somers,901369220,911069220,Tolland,9013,Capitol Planning Region,9110,6071,20203,Capitol East,129,Somers
9013860100,9110860100,8601,Columbia,901316400,911016400,Tolland,9013,Capitol Planning Region,9110,6237,20203,Capitol East,30,Columbia
9013538202,9110538202,5382.02,Somers,901369220,911069220,Tolland,9013,Capitol Planning Region,9110,6071,20203,Capitol East,129,Somers
9013840100,9110840100,8401,Willington,901385950,911085950,Tolland,9013,Capitol Planning Region,9110,6279,20203,Capitol East,219,Region 19
9003502800,9110502800,5028,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6106,20201,Hartford Town,64,Hartford
9003502900,9110502900,5029,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6106,20201,Hartford Town,64,Hartford
9003502500,9110502500,5025,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6114,20201,Hartford Town,64,Hartford
9003503000,9110503000,5030,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6106,20201,Hartford Town,64,Hartford
9003502600,9110502600,5026,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6114,20201,Hartford Town,64,Hartford
9003497300,9110497300,4973,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6117,20208,Capitol West,155,West Hartford
9003497400,9110497400,4974,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6117,20208,Capitol West,155,West Hartford
9003497500,9110497500,4975,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6117,20208,Capitol West,155,West Hartford
9003497600,9110497600,4976,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6107,20208,Capitol West,155,West Hartford
